colony_id,partner,species,AFDW.mg.cm2,timepoint,DW.mg.cm2
ACR-414,Host,Acropora,1.1496326763667903,OCTOBER,85.40285419292354
ACR-414,Sym,Acropora,0.7976212551075779,OCTOBER,57.55895424613009
ACR-415,Host,Acropora,1.2545117371056351,OCTOBER,115.25890590359015
ACR-415,Sym,Acropora,0.7066229376350237,OCTOBER,79.22028267485926
ACR-416,Host,Acropora,1.325242839777103,OCTOBER,117.99175837536197
ACR-416,Sym,Acropora,1.1825243801087717,OCTOBER,85.79563892284344
ACR-417,Host,Acropora,1.720076316763191,OCTOBER,183.1406898410696
ACR-417,Sym,Acropora,0.6518183937207852,OCTOBER,135.30301368324143
ACR-418,Host,Acropora,1.816526230059531,OCTOBER,162.36716953015096
ACR-418,Sym,Acropora,0.6727874926146123,OCTOBER,117.70080789546587
ACR-420,Host,Acropora,1.725636280824543,OCTOBER,125.60463291918587
ACR-420,Sym,Acropora,0.6110449781280184,OCTOBER,88.55248735501165
ACR-421,Host,Acropora,1.2602458059594646,OCTOBER,198.1075289787908
ACR-421,Sym,Acropora,0.9441841593855257,OCTOBER,144.12766708691584
ACR-422,Host,Acropora,1.7068648101976611,OCTOBER,156.73895714215226
ACR-422,Sym,Acropora,0.890008079603057,OCTOBER,115.5157335975781
ACR-423,Host,Acropora,1.4356127999795754,OCTOBER,136.60631352743732
ACR-423,Sym,Acropora,0.6732528993007759,OCTOBER,93.28380956115663
ACR-424,Host,Acropora,1.9003644105151263,OCTOBER,175.03580545254482
ACR-424,Sym,Acropora,0.6707168507700334,OCTOBER,125.08336951900425
ACR-425,Host,Acropora,1.8301628153689478,OCTOBER,193.0958825249161
ACR-425,Sym,Acropora,0.9908760293310502,OCTOBER,142.79936205718323
ACR-426,Host,Acropora,1.7511854721623934,OCTOBER,134.43216382300824
ACR-426,Sym,Acropora,1.023301423733154,OCTOBER,95.78426183737199
ACR-427,Host,Acropora,1.0841076446418196,OCTOBER,106.11121283658827
ACR-427,Sym,Acropora,0.5688650866507682,OCTOBER,72.21478048078694
ACR-428,Host,Acropora,1.577078368845814,OCTOBER,163.7745132346872
ACR-428,Sym,Acropora,0.7209501114723993,OCTOBER,115.10641944595447
ACR-429,Host,Acropora,1.9524810955381304,OCTOBER,250.1669543575759
ACR-429,Sym,Acropora,1.2341608900190943,OCTOBER,183.69187576544775
ACR-430,Host,Acropora,1.8448260793020514,OCTOBER,175.20054654653288
ACR-430,Sym,Acropora,0.9655164527188653,OCTOBER,130.2371349980257
ACR-431,Host,Acropora,1.7023153995314784,OCTOBER,179.70959279054267
ACR-431,Sym,Acropora,0.8493272530995968,OCTOBER,128.41681631132553
ACR-432,Host,Acropora,1.709896771822,OCTOBER,173.59951962340085
ACR-432,Sym,Acropora,0.7631539276342147,OCTOBER,124.45168672722059
ACR-433,Host,Acropora,1.2653795981209508,OCTOBER,159.7774269647872
ACR-433,Sym,Acropora,0.46721708238313403,OCTOBER,117.92472637668062
ACR-434,Host,Acropora,1.5319415569003314,OCTOBER,166.00536013648642
ACR-434,Sym,Acropora,0.6720775862530777,OCTOBER,119.98561613400175
ACR-435,Host,Acropora,1.2262897313256638,OCTOBER,112.39240484058837
ACR-435,Sym,Acropora,0.6347852726861982,OCTOBER,73.33291285716462
ACR-436,Host,Acropora,1.6218915583663804,OCTOBER,105.17169423225624
ACR-436,Sym,Acropora,0.8587857460127019,OCTOBER,73.15858862409752
ACR-437,Host,Acropora,1.5121244847299327,OCTOBER,161.9554056076883
ACR-437,Sym,Acropora,0.6735827250160612,OCTOBER,113.79424076903993
ACR-438,Host,Acropora,1.4820769543101242,OCTOBER,128.56971741208764
ACR-438,Sym,Acropora,0.4400393431353726,OCTOBER,86.00568961580956
ACR-439,Host,Acropora,1.9694098854776187,OCTOBER,214.9159566900037
ACR-439,Sym,Acropora,1.0503519389213885,OCTOBER,160.0610531506837
ACR-446,Host,Acropora,1.4068859338328352,OCTOBER,130.6726477543438
ACR-446,Sym,Acropora,0.6601541689523348,OCTOBER,94.42910165891155
ACR-447,Host,Acropora,1.1544627017127138,OCTOBER,71.13004291995192
ACR-447,Sym,Acropora,1.0446941169597053,OCTOBER,45.48204532386879
ACR-448,Host,Acropora,1.3114451416327588,OCTOBER,124.49563803602008
ACR-448,Sym,Acropora,0.6150225491795095,OCTOBER,84.66569241724484
ACR-449,Host,Acropora,0.9235839100349824,OCTOBER,246.8474709954645
ACR-449,Sym,Acropora,0.9093749268036699,OCTOBER,182.0736055564431
ACR-451,Host,Acropora,1.4826617995919689,OCTOBER,68.62527596111387
ACR-451,Sym,Acropora,1.0104065597219318,OCTOBER,44.088138401199984
ACR-456,Host,Acropora,1.3417074293625268,OCTOBER,147.55957075768262
ACR-456,Sym,Acropora,0.4095738468580131,OCTOBER,98.04350499615549
ACR-457,Host,Acropora,1.1892535120189116,OCTOBER,136.18680687804834
ACR-457,Sym,Acropora,0.8172306185155809,OCTOBER,94.75402768410437
ACR-458,Host,Acropora,1.458522196243025,OCTOBER,188.57913277057855
ACR-458,Sym,Acropora,0.8031343002688716,OCTOBER,137.76363015157392
ACR-459,Host,Acropora,1.0808346403620421,OCTOBER,66.67516778925634
ACR-459,Sym,Acropora,0.4867758972889895,OCTOBER,45.564785964655904
ACR-460,Host,Acropora,1.3054965110174281,OCTOBER,114.79079658622305
ACR-460,Sym,Acropora,0.49471446733291785,OCTOBER,77.7515244170074
ACR-461,Host,Acropora,1.489800104847105,OCTOBER,130.3559409634846
ACR-461,Sym,Acropora,0.7025583652331708,OCTOBER,87.8674692575
ACR-462,Host,Acropora,1.1974297712973139,OCTOBER,119.65148811349925
ACR-462,Sym,Acropora,0.6350414068003848,OCTOBER,83.64607546974085
ACR-463,Host,Acropora,1.8565560202818252,OCTOBER,141.2159903622164
ACR-463,Sym,Acropora,0.7848854719890391,OCTOBER,100.26351272180253
ACR-464,Host,Acropora,1.1485163112447063,OCTOBER,62.710679588535854
ACR-464,Sym,Acropora,0.918813048995762,OCTOBER,40.15415703460506
ACR-465,Host,Acropora,1.8987638456087426,OCTOBER,170.20157442732858
ACR-465,Sym,Acropora,0.9114066458922023,OCTOBER,121.65728711358297
